wstatus,type,geo,name,TIME_PERIOD,OBS_VALUE
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2016,0.8
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2017,0.7
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2018,0.2
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2019,0.7
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2020,0.1
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2021,0.8
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2022,0.6
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2023,0.6
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2011,-2.7
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2012,-2.8
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2013,-2.7
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2014,-0.5
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2015,-5.1
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2016,-1.2
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2017,-1.7
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2018,-1.4
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2019,0.1
EMP_TEMP,Employed persons with temporary contract,ME,Montenegro,2020,1.6
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2009,2.2
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2010,2.7
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2011,2.2
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2012,1.2
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2013,0.7
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2014,1.5
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2015,1.0
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2016,1.4
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2017,1.2
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2018,1.7
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2019,1.4
EMP_TEMP,Employed persons with temporary contract,MK,North Macedonia,2020,2.7
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2009,-2.7
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2010,-2.7
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2011,-3.0
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2012,-2.1
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2013,-2.8
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2014,-3.5
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2015,-2.8
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2016,-2.7
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2017,-2.3
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2018,-1.7
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2019,-3.2
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2020,-4.1
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2021,-3.2
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2022,-2.8
EMP_TEMP,Employed persons with temporary contract,MT,Malta,2023,-1.6
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2009,-6.7
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2010,-5.7
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2011,-5.1
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2012,-5.0
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2013,-5.0
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2014,-4.7
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2015,-5.1
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2016,-5.1
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2017,-5.2
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2018,-5.4
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2019,-4.8
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2020,-4.5
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2021,-4.5
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2022,-4.9
EMP_TEMP,Employed persons with temporary contract,NL,Netherlands,2023,-5.2
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2009,-4.1
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2010,-3.8
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2011,-3.8
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2012,-4.5
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2013,-4.7
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2014,-4.6
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2015,-3.9
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2016,-3.9
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2017,-3.3
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2018,-2.7
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2019,-3.5
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2020,-3.4
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2021,-3.5
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2022,-2.7
EMP_TEMP,Employed persons with temporary contract,NO,Norway,2023,-2.5
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2009,-1.9
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2010,-1.6
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2011,-0.7
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2012,-0.9
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2013,-1.1
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2014,-1.6
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2015,-2.0
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2016,-2.4
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2017,-2.9
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2018,-3.3
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2019,-3.8
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2020,-3.3
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2021,-2.2
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2022,-3.1
EMP_TEMP,Employed persons with temporary contract,PL,Poland,2023,-3.5
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2009,-2.7
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2010,-2.6
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2011,-2.2
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2012,-1.4
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2013,-1.7
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2014,-1.2
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2015,-0.8
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2016,-1.1
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2017,-1.0
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2018,-1.6
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2019,-1.8
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2020,-1.8
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2021,-1.5
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2022,-1.2
EMP_TEMP,Employed persons with temporary contract,PT,Portugal,2023,-1.6
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2009,0.0
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2010,0.2
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2011,0.3
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2012,0.5
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2013,0.4
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2014,0.3
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2015,0.4
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2016,0.5
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2017,0.3
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2018,0.2
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2019,0.5
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2020,0.5
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2021,1.7
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2022,1.6
EMP_TEMP,Employed persons with temporary contract,RO,Romania,2023,1.7
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2011,1.2
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2012,1.3
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2013,0.8
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2014,0.7
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2015,0.8
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2016,2.1
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2017,0.6
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2018,1.4
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2019,-0.2
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2020,-1.4
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2021,-1.8
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2022,-1.0
EMP_TEMP,Employed persons with temporary contract,RS,Serbia,2023,-1.5
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2009,-4.8
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2010,-4.1
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2011,-4.3
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2012,-4.3
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2013,-4.7
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2014,-4.3
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2015,-3.4
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2016,-3.3
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2017,-3.4
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2018,-3.5
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2019,-3.4
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2020,-3.5
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2021,-3.8
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2022,-3.4
EMP_TEMP,Employed persons with temporary contract,SE,Sweden,2023,-3.1
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2009,-4.3
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2010,-5.5
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2011,-5.3
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2012,-4.8
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2013,-3.3
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2014,-2.7
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2015,-3.5
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2016,-4.2
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2017,-4.2
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2018,-4.3
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2019,-4.5
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2020,-3.7
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2021,-3.3
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2022,-3.4
EMP_TEMP,Employed persons with temporary contract,SI,Slovenia,2023,-3.9
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2009,0.1
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2010,-0.3
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2011,-0.3
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2012,-0.4
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2013,-0.2
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2014,0.3
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2015,-0.7
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2016,-0.2
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2017,-0.3
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2018,-0.7
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2019,-0.9
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2020,-0.9
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2021,-0.8
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2022,-1.0
EMP_TEMP,Employed persons with temporary contract,SK,Slovakia,2023,-1.3
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2009,1.0
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2010,1.1
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2011,2.2
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2012,2.5
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2013,2.7
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2014,2.9
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2015,2.9
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2016,2.5
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2017,2.2
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2018,1.7
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2019,1.3
EMP_TEMP,Employed persons with temporary contract,TR,Türkiye,2020,2.3
UEMP_PT,Underemployed persons working part-time,AT,Austria,2009,-3.8
UEMP_PT,Underemployed persons working part-time,AT,Austria,2010,-3.0
UEMP_PT,Underemployed persons working part-time,AT,Austria,2011,-3.5
UEMP_PT,Underemployed persons working part-time,AT,Austria,2012,-3.7
UEMP_PT,Underemployed persons working part-time,AT,Austria,2013,-4.0
UEMP_PT,Underemployed persons working part-time,AT,Austria,2014,-4.1
UEMP_PT,Underemployed persons working part-time,AT,Austria,2015,-4.3
UEMP_PT,Underemployed persons working part-time,AT,Austria,2016,-3.8
UEMP_PT,Underemployed persons working part-time,AT,Austria,2017,-3.8
UEMP_PT,Underemployed persons working part-time,AT,Austria,2018,-3.2
UEMP_PT,Underemployed persons working part-time,AT,Austria,2019,-2.7
UEMP_PT,Underemployed persons working part-time,AT,Austria,2020,-3.1
UEMP_PT,Underemployed persons working part-time,AT,Austria,2021,-2.9
UEMP_PT,Underemployed persons working part-time,AT,Austria,2022,-2.4
UEMP_PT,Underemployed persons working part-time,AT,Austria,2023,-2.4
UEMP_PT,Underemployed persons working part-time,BA,Bosnia and Herzegovina,2021,0.2
UEMP_PT,Underemployed persons working part-time,BA,Bosnia and Herzegovina,2022,0.4
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2009,-0.5
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2010,-0.5
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2011,-0.4
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2012,-3.4
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2013,-3.6
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2014,-3.0
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2015,-3.1
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2016,-3.2
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2017,-2.8
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2018,-2.5
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2019,-2.3
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2020,-2.5
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2021,-3.6
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2022,-2.7
UEMP_PT,Underemployed persons working part-time,BE,Belgium,2023,-2.6
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2009,0.3
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2010,0.6
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2011,0.4
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2012,0.4
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2013,0.2
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2014,0.5
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2015,0.4
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2016,0.5
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2017,0.7
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2018,0.4
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2019,0.4
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2020,0.3
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2021,0.1
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2022,0.0
UEMP_PT,Underemployed persons working part-time,BG,Bulgaria,2023,0.1
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2010,-8.2
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2011,-7.7
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2012,-7.6
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2013,-7.6
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2014,-7.5
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2015,-8.1
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2016,-7.7
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2017,-7.8
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2018,-8.1
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2019,-8.3
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2020,-8.1
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2021,-6.4
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2022,-4.5
UEMP_PT,Underemployed persons working part-time,CH,Switzerland,2023,-4.2
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2009,-1.5
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2010,-1.6
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2011,-1.4
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2012,-1.9
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2013,-3.1
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2014,-2.8
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2015,-1.9
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2016,0.0
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2017,-1.6
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2018,-1.6
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2019,-2.2
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2020,-2.4
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2021,-1.7
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2022,-1.6
UEMP_PT,Underemployed persons working part-time,CY,Cyprus,2023,-1.1
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2009,-0.6
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2010,-0.9
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2011,-0.7
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2012,-0.7
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2013,-1.1
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2014,-0.9
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2015,-0.7
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2016,-0.7
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2017,-0.5
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2018,-0.4
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2019,-0.3
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2020,-0.3
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2021,-0.4
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2022,-0.4
UEMP_PT,Underemployed persons working part-time,CZ,Czechia,2023,-0.3
UEMP_PT,Underemployed persons working part-time,DE,Germany,2009,-3.9
UEMP_PT,Underemployed persons working part-time,DE,Germany,2010,-3.8
UEMP_PT,Underemployed persons working part-time,DE,Germany,2011,-3.1
UEMP_PT,Underemployed persons working part-time,DE,Germany,2012,-2.9
UEMP_PT,Underemployed persons working part-time,DE,Germany,2013,-2.8
UEMP_PT,Underemployed persons working part-time,DE,Germany,2014,-2.6
UEMP_PT,Underemployed persons working part-time,DE,Germany,2015,-2.5
UEMP_PT,Underemployed persons working part-time,DE,Germany,2016,-2.2
UEMP_PT,Underemployed persons working part-time,DE,Germany,2017,-1.9
UEMP_PT,Underemployed persons working part-time,DE,Germany,2018,-1.7
UEMP_PT,Underemployed persons working part-time,DE,Germany,2019,-1.5
UEMP_PT,Underemployed persons working part-time,DE,Germany,2020,-1.5
UEMP_PT,Underemployed persons working part-time,DE,Germany,2021,-1.2
UEMP_PT,Underemployed persons working part-time,DE,Germany,2022,-1.1
UEMP_PT,Underemployed persons working part-time,DE,Germany,2023,-1.0
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2009,-1.6
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2010,-1.8
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2011,-1.8
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2012,-2.0
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2013,-1.8
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2014,-1.6
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2015,-1.5
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2016,-2.3
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2017,-1.8
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2018,-1.9
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2019,-1.5
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2020,-2.0
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2021,-1.2
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2022,-0.9
UEMP_PT,Underemployed persons working part-time,DK,Denmark,2023,-1.6
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2009,-0.2
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2010,-1.3
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2011,-1.7
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2012,-0.9
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2013,-0.3
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2014,-0.2
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2015,-0.8
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2016,-0.5
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2017,-0.2
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2018,-0.2
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2019,-0.2
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2020,-0.5
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2021,-0.6
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2022,-0.4
UEMP_PT,Underemployed persons working part-time,EE,Estonia,2023,-0.7
UEMP_PT,Underemployed persons working part-time,EL,Greece,2009,-2.7
UEMP_PT,Underemployed persons working part-time,EL,Greece,2010,-2.4
UEMP_PT,Underemployed persons working part-time,EL,Greece,2011,-2.3
UEMP_PT,Underemployed persons working part-time,EL,Greece,2012,-3.8
UEMP_PT,Underemployed persons working part-time,EL,Greece,2013,-4.1
UEMP_PT,Underemployed persons working part-time,EL,Greece,2014,-3.7
UEMP_PT,Underemployed persons working part-time,EL,Greece,2015,-3.5
UEMP_PT,Underemployed persons working part-time,EL,Greece,2016,-3.9
UEMP_PT,Underemployed persons working part-time,EL,Greece,2017,-4.1
UEMP_PT,Underemployed persons working part-time,EL,Greece,2018,-3.6
UEMP_PT,Underemployed persons working part-time,EL,Greece,2019,-3.8
UEMP_PT,Underemployed persons working part-time,EL,Greece,2020,-3.4
UEMP_PT,Underemployed persons working part-time,EL,Greece,2021,-3.1
UEMP_PT,Underemployed persons working part-time,EL,Greece,2022,-2.5
UEMP_PT,Underemployed persons working part-time,EL,Greece,2023,-2.7
UEMP_PT,Underemployed persons working part-time,ES,Spain,2009,-6.6
UEMP_PT,Underemployed persons working part-time,ES,Spain,2010,-6.9
UEMP_PT,Underemployed persons working part-time,ES,Spain,2011,-7.0
UEMP_PT,Underemployed persons working part-time,ES,Spain,2012,-8.1
UEMP_PT,Underemployed persons working part-time,ES,Spain,2013,-8.5
UEMP_PT,Underemployed persons working part-time,ES,Spain,2014,-8.7
UEMP_PT,Underemployed persons working part-time,ES,Spain,2015,-7.6
UEMP_PT,Underemployed persons working part-time,ES,Spain,2016,-6.6
UEMP_PT,Underemployed persons working part-time,ES,Spain,2017,-6.8
UEMP_PT,Underemployed persons working part-time,ES,Spain,2018,-6.7
UEMP_PT,Underemployed persons working part-time,ES,Spain,2019,-6.3
UEMP_PT,Underemployed persons working part-time,ES,Spain,2020,-5.8
UEMP_PT,Underemployed persons working part-time,ES,Spain,2021,-6.4
UEMP_PT,Underemployed persons working part-time,ES,Spain,2022,-5.8
UEMP_PT,Underemployed persons working part-time,ES,Spain,2023,-5.2
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2009,-3.6
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2010,-3.7
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2011,-3.4
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2012,-3.7
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2013,-3.9
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2014,-3.8
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2015,-3.6
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2016,-3.2
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2017,-3.1
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2018,-2.9
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2019,-2.7
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2020,-2.7
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2021,-2.5
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2022,-2.2
UEMP_PT,Underemployed persons working part-time,EU27_2020,European Union,2023,-2.1
UEMP_PT,Underemployed persons working part-time,FI,Finland,2009,-1.6
UEMP_PT,Underemployed persons working part-time,FI,Finland,2010,-1.5
UEMP_PT,Underemployed persons working part-time,FI,Finland,2011,-1.4
UEMP_PT,Underemployed persons working part-time,FI,Finland,2012,-1.4
UEMP_PT,Underemployed persons working part-time,FI,Finland,2013,-1.5
UEMP_PT,Underemployed persons working part-time,FI,Finland,2014,-1.6
UEMP_PT,Underemployed persons working part-time,FI,Finland,2015,-1.5
UEMP_PT,Underemployed persons working part-time,FI,Finland,2016,-1.8
UEMP_PT,Underemployed persons working part-time,FI,Finland,2017,-1.7
UEMP_PT,Underemployed persons working part-time,FI,Finland,2018,-2.0
UEMP_PT,Underemployed persons working part-time,FI,Finland,2019,-1.4
